"HostName","TaskName","Next Run Time","Status","Logon Mode","Last Run Time","Last Result","Author","Task To Run","Start In","Comment","Scheduled Task State","Idle Time","Power Management","Run As User","Delete Task If Not Rescheduled","Stop Task If Runs X Hours and X Mins","Schedule","Schedule Type","Start Time","Start Date","End Date","Days","Months","Repeat: Every","Repeat: Until: Time","Repeat: Until: Duration","Repeat: Stop If Still Running"
"DTM-P1GEN7","\Microsoft\Windows\EnterpriseMgmt\SessionRetry\AF2A2E15-F851-42C8-B30A-926FDF8C2BF8\Retry Schedule created for incomplete session {AA275000-047F-42C7-819E-73BE7217365E}","N/A","Ready","Interactive/Background","1/22/2026 12:43:11 PM","-2147024894","Microsoft Corporation","%windir%\system32\deviceenroller.exe /o "AF2A2E15-F851-42C8-B30A-926FDF8C2BF8" /InitiationID "{AA275000-047F-42C7-819E-73BE7217365E}" /c /v","N/A","Schedule created for session retry","Enabled","Disabled","","SYSTEM","Disabled","01:00:00","Scheduling data is not available in this format.","One Time Only","12:43:11 PM","1/22/2026","N/A","N/A","N/A","Disabled","Disabled","Disabled","Disabled"
"DTM-P1GEN7","\Microsoft\Windows\EnterpriseMgmt\SessionRetry\AF2A2E15-F851-42C8-B30A-926FDF8C2BF8\Retry Schedule created for incomplete session {DFAE730C-24F6-4D1D-8601-6E77E32EDEE3}","N/A","Ready","Interactive/Background","1/20/2026 8:39:07 PM","-2147024894","Microsoft Corporation","%windir%\system32\deviceenroller.exe /o "AF2A2E15-F851-42C8-B30A-926FDF8C2BF8" /InitiationID "{DFAE730C-24F6-4D1D-8601-6E77E32EDEE3}" /c /v","N/A","Schedule created for session retry","Enabled","Disabled","","SYSTEM","Disabled","01:00:00","Scheduling data is not available in this format.","One Time Only","8:39:07 PM","1/20/2026","N/A","N/A","N/A","Disabled","Disabled","Disabled","Disabled"
"HostName","TaskName","Next Run Time","Status","Logon Mode","Last Run Time","Last Result","Author","Task To Run","Start In","Comment","Scheduled Task State","Idle Time","Power Management","Run As User","Delete Task If Not Rescheduled","Stop Task If Runs X Hours and X Mins","Schedule","Schedule Type","Start Time","Start Date","End Date","Days","Months","Repeat: Every","Repeat: Until: Time","Repeat: Until: Duration","Repeat: Stop If Still Running"
"HostName","TaskName","Next Run Time","Status","Logon Mode","Last Run Time","Last Result","Author","Task To Run","Start In","Comment","Scheduled Task State","Idle Time","Power Management","Run As User","Delete Task If Not Rescheduled","Stop Task If Runs X Hours and X Mins","Schedule","Schedule Type","Start Time","Start Date","End Date","Days","Months","Repeat: Every","Repeat: Until: Time","Repeat: Until: Duration","Repeat: Stop If Still Running"
"DTM-P1GEN7","\Microsoft\Windows\ExploitGuard\ExploitGuard MDM policy Refresh","N/A","Ready","Interactive/Background","4/28/2026 2:35:57 PM","0","Microsoft Corporation","COM handler","N/A","Task for applying changes to the machine's Exploit Protection settings.","Enabled","Disabled","","SYSTEM","Disabled","72:00:00","Scheduling data is not available in this format.","Undefined","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"DTM-P1GEN7","\Microsoft\Windows\ExploitGuard\ExploitGuard MDM policy Refresh","N/A","Ready","Interactive/Background","4/28/2026 2:35:57 PM","0","Microsoft Corporation","COM handler","N/A","Task for applying changes to the machine's Exploit Protection settings.","Enabled","Disabled","","SYSTEM","Disabled","72:00:00","Scheduling data is not available in this format.","Undefined","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"DTM-P1GEN7","\Microsoft\Windows\ExploitGuard\ExploitGuard MDM policy Refresh","N/A","Ready","Interactive/Background","4/28/2026 2:35:57 PM","0","Microsoft Corporation","COM handler","N/A","Task for applying changes to the machine's Exploit Protection settings.","Enabled","Disabled","","SYSTEM","Disabled","72:00:00","Scheduling data is not available in this format.","At system start up","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"HostName","TaskName","Next Run Time","Status","Logon Mode","Last Run Time","Last Result","Author","Task To Run","Start In","Comment","Scheduled Task State","Idle Time","Power Management","Run As User","Delete Task If Not Rescheduled","Stop Task If Runs X Hours and X Mins","Schedule","Schedule Type","Start Time","Start Date","End Date","Days","Months","Repeat: Every","Repeat: Until: Time","Repeat: Until: Duration","Repeat: Stop If Still Running"
"HostName","TaskName","Next Run Time","Status","Logon Mode","Last Run Time","Last Result","Author","Task To Run","Start In","Comment","Scheduled Task State","Idle Time","Power Management","Run As User","Delete Task If Not Rescheduled","Stop Task If Runs X Hours and X Mins","Schedule","Schedule Type","Start Time","Start Date","End Date","Days","Months","Repeat: Every","Repeat: Until: Time","Repeat: Until: Duration","Repeat: Stop If Still Running"
"DTM-P1GEN7","\Microsoft\Windows\Feedback\Siuf\DmClient","N/A","Ready","Interactive/Background","4/28/2026 3:30:21 PM","0","Microsoft Windows Feedback","%windir%\system32\dmclient.exe ","N/A","Update SIUF strings","Enabled","Disabled","","SYSTEM","Disabled","00:05:00","Scheduling data is not available in this format.","On demand only","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"DTM-P1GEN7","\Microsoft\Windows\Feedback\Siuf\DmClientOnScenarioDownload","N/A","Ready","Interactive/Background","2/14/2026 4:07:09 AM","0","Microsoft Windows Feedback","%windir%\system32\dmclient.exe utcwnf","N/A","Update SIUF strings","Enabled","Disabled","","SYSTEM","Disabled","00:05:00","Scheduling data is not available in this format.","Undefined","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"HostName","TaskName","Next Run Time","Status","Logon Mode","Last Run Time","Last Result","Author","Task To Run","Start In","Comment","Scheduled Task State","Idle Time","Power Management","Run As User","Delete Task If Not Rescheduled","Stop Task If Runs X Hours and X Mins","Schedule","Schedule Type","Start Time","Start Date","End Date","Days","Months","Repeat: Every","Repeat: Until: Time","Repeat: Until: Duration","Repeat: Stop If Still Running"
"DTM-P1GEN7","\Microsoft\Windows\File Classification Infrastructure\Property Definition Sync","N/A","Disabled","Interactive/Background","11/30/1999 12:00:00 AM","267011","Microsoft Corporation","COM handler","N/A","Synchronizes the File Classification Infrastructure taxonomy on the computer with the resource property definitions stored in Active Directory Domain Services.","Disabled","Only Start If Idle for 1 minutes, If Not Idle Retry For 1 minutes","","SYSTEM","Disabled","00:05:00","Scheduling data is not available in this format.","Daily ","3:00:00 AM","11/9/2006","N/A","Every 1 day(s)","N/A","Disabled","Disabled","Disabled","Disabled"
"HostName","TaskName","Next Run Time","Status","Logon Mode","Last Run Time","Last Result","Author","Task To Run","Start In","Comment","Scheduled Task State","Idle Time","Power Management","Run As User","Delete Task If Not Rescheduled","Stop Task If Runs X Hours and X Mins","Schedule","Schedule Type","Start Time","Start Date","End Date","Days","Months","Repeat: Every","Repeat: Until: Time","Repeat: Until: Duration","Repeat: Stop If Still Running"
"DTM-P1GEN7","\Microsoft\Windows\FileHistory\File History (maintenance mode)","N/A","Ready","Interactive/Background","4/28/2026 3:30:21 PM","0","Microsoft Corporation","COM handler","N/A","Protects user files from accidental loss by copying them to a backup location when the system is unattended","Enabled","Disabled","Stop On Battery Mode, No Start On Batteries","LOCAL SERVICE","Disabled","Disabled","Scheduling data is not available in this format.","On demand only","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"HostName","TaskName","Next Run Time","Status","Logon Mode","Last Run Time","Last Result","Author","Task To Run","Start In","Comment","Scheduled Task State","Idle Time","Power Management","Run As User","Delete Task If Not Rescheduled","Stop Task If Runs X Hours and X Mins","Schedule","Schedule Type","Start Time","Start Date","End Date","Days","Months","Repeat: Every","Repeat: Until: Time","Repeat: Until: Duration","Repeat: Stop If Still Running"
"HostName","TaskName","Next Run Time","Status","Logon Mode","Last Run Time","Last Result","Author","Task To Run","Start In","Comment","Scheduled Task State","Idle Time","Power Management","Run As User","Delete Task If Not Rescheduled","Stop Task If Runs X Hours and X Mins","Schedule","Schedule Type","Start Time","Start Date","End Date","Days","Months","Repeat: Every","Repeat: Until: Time","Repeat: Until: Duration","Repeat: Stop If Still Running"
"DTM-P1GEN7","\Microsoft\Windows\Flighting\FeatureConfig\BootstrapUsageDataReporting","N/A","Disabled","Interactive/Background","12/16/2025 11:06:58 PM","0","Microsoft Corporation","COM handler","N/A","Task periodically logging feature usage reports","Disabled","Disabled","","SYSTEM","Disabled","04:00:00","Scheduling data is not available in this format.","One Time Only, Minute ","8:06:51 PM","4/4/2024","N/A","N/A","N/A","0 Hour(s), 15 Minute(s)","None","Disabled","Disabled"
"DTM-P1GEN7","\Microsoft\Windows\Flighting\FeatureConfig\GovernedFeatureUsageProcessing","N/A","Ready","Interactive/Background","4/14/2026 3:45:50 PM","0","Microsoft Corporation","COM handler","N/A","Task periodically reconciling feature configurations","Enabled","Disabled","","SYSTEM","Disabled","00:05:00","Scheduling data is not available in this format.","Undefined","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"DTM-P1GEN7","\Microsoft\Windows\Flighting\FeatureConfig\ReconcileConfigs","N/A","Ready","Interactive/Background","3/3/2026 4:19:18 PM","0","Microsoft Corporation","COM handler","N/A","Task periodically reconciling feature configurations","Enabled","Disabled","","SYSTEM","Disabled","00:05:00","Scheduling data is not available in this format.","Undefined","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"DTM-P1GEN7","\Microsoft\Windows\Flighting\FeatureConfig\ReconcileFeatures","N/A","Ready","Interactive/Background","4/28/2026 4:06:51 PM","0","Microsoft Corporation","COM handler","N/A","Task periodically reconciling feature configurations","Enabled","Disabled","","SYSTEM","Disabled","00:05:00","Scheduling data is not available in this format.","Undefined","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"DTM-P1GEN7","\Microsoft\Windows\Flighting\FeatureConfig\ReconcileFeatures","N/A","Ready","Interactive/Background","4/28/2026 4:06:51 PM","0","Microsoft Corporation","COM handler","N/A","Task periodically reconciling feature configurations","Enabled","Disabled","","SYSTEM","Disabled","00:05:00","Scheduling data is not available in this format.","Undefined","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"DTM-P1GEN7","\Microsoft\Windows\Flighting\FeatureConfig\ReconcileFeatures","N/A","Ready","Interactive/Background","4/28/2026 4:06:51 PM","0","Microsoft Corporation","COM handler","N/A","Task periodically reconciling feature configurations","Enabled","Disabled","","SYSTEM","Disabled","00:05:00","Scheduling data is not available in this format.","Undefined","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"DTM-P1GEN7","\Microsoft\Windows\Flighting\FeatureConfig\ReconcileFeatures","N/A","Ready","Interactive/Background","4/28/2026 4:06:51 PM","0","Microsoft Corporation","COM handler","N/A","Task periodically reconciling feature configurations","Enabled","Disabled","","SYSTEM","Disabled","00:05:00","Scheduling data is not available in this format.","Undefined","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"DTM-P1GEN7","\Microsoft\Windows\Flighting\FeatureConfig\ReconcileFeatures","N/A","Ready","Interactive/Background","4/28/2026 4:06:51 PM","0","Microsoft Corporation","COM handler","N/A","Task periodically reconciling feature configurations","Enabled","Disabled","","SYSTEM","Disabled","00:05:00","Scheduling data is not available in this format.","Undefined","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"DTM-P1GEN7","\Microsoft\Windows\Flighting\FeatureConfig\ReconcileFeatures","N/A","Ready","Interactive/Background","4/28/2026 4:06:51 PM","0","Microsoft Corporation","COM handler","N/A","Task periodically reconciling feature configurations","Enabled","Disabled","","SYSTEM","Disabled","00:05:00","Scheduling data is not available in this format.","Undefined","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"DTM-P1GEN7","\Microsoft\Windows\Flighting\FeatureConfig\UsageDataFlushing","N/A","Ready","Interactive/Background","4/28/2026 2:41:13 PM","0","Microsoft Corporation","COM handler","N/A","Task persisting feature usage data to disk","Enabled","Disabled","","SYSTEM","Disabled","00:05:00","Scheduling data is not available in this format.","Undefined","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"DTM-P1GEN7","\Microsoft\Windows\Flighting\FeatureConfig\UsageDataFlushing","N/A","Ready","Interactive/Background","4/28/2026 2:41:13 PM","0","Microsoft Corporation","COM handler","N/A","Task persisting feature usage data to disk","Enabled","Disabled","","SYSTEM","Disabled","00:05:00","Scheduling data is not available in this format.","Undefined","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"DTM-P1GEN7","\Microsoft\Windows\Flighting\FeatureConfig\UsageDataFlushing","N/A","Ready","Interactive/Background","4/28/2026 2:41:13 PM","0","Microsoft Corporation","COM handler","N/A","Task persisting feature usage data to disk","Enabled","Disabled","","SYSTEM","Disabled","00:05:00","Scheduling data is not available in this format.","Undefined","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"DTM-P1GEN7","\Microsoft\Windows\Flighting\FeatureConfig\UsageDataReceiver","N/A","Ready","Interactive/Background","4/28/2026 4:41:12 PM","0","Microsoft Corporation","COM handler","N/A","Task persisting feature usage data to disk","Enabled","Disabled","","SYSTEM","Disabled","00:05:00","Scheduling data is not available in this format.","Undefined","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"DTM-P1GEN7","\Microsoft\Windows\Flighting\FeatureConfig\UsageDataReporting","N/A","Ready","Interactive/Background","4/28/2026 2:09:00 PM","0","Microsoft Corporation","COM handler","N/A","Task periodically logging feature usage reports","Enabled","Disabled","","SYSTEM","Disabled","00:05:00","Scheduling data is not available in this format.","Undefined","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"HostName","TaskName","Next Run Time","Status","Logon Mode","Last Run Time","Last Result","Author","Task To Run","Start In","Comment","Scheduled Task State","Idle Time","Power Management","Run As User","Delete Task If Not Rescheduled","Stop Task If Runs X Hours and X Mins","Schedule","Schedule Type","Start Time","Start Date","End Date","Days","Months","Repeat: Every","Repeat: Until: Time","Repeat: Until: Duration","Repeat: Stop If Still Running"
"DTM-P1GEN7","\Microsoft\Windows\Flighting\OneSettings\RefreshCache","4/28/2026 11:37:25 PM","Ready","Interactive/Background","4/28/2026 5:48:45 PM","0","Microsoft Corporation","COM handler","N/A","Task periodically refreshing data for OneSettings clients.","Enabled","Disabled","","SYSTEM","Disabled","00:05:00","Scheduling data is not available in this format.","One Time Only, Minute ","5:49:46 PM","4/28/2026","N/A","N/A","N/A","4 Hour(s), 57 Minute(s)","None","Disabled","Disabled"
"DTM-P1GEN7","\Microsoft\Windows\Flighting\OneSettings\RefreshCache","4/28/2026 11:35:59 PM","Ready","Interactive/Background","4/28/2026 5:48:45 PM","0","Microsoft Corporation","COM handler","N/A","Task periodically refreshing data for OneSettings clients.","Enabled","Disabled","","SYSTEM","Disabled","00:05:00","Scheduling data is not available in this format.","Undefined","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"DTM-P1GEN7","\Microsoft\Windows\Flighting\OneSettings\RefreshCache","4/28/2026 11:16:25 PM","Ready","Interactive/Background","4/28/2026 5:48:45 PM","0","Microsoft Corporation","COM handler","N/A","Task periodically refreshing data for OneSettings clients.","Enabled","Disabled","","SYSTEM","Disabled","00:05:00","Scheduling data is not available in this format.","Undefined","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"HostName","TaskName","Next Run Time","Status","Logon Mode","Last Run Time","Last Result","Author","Task To Run","Start In","Comment","Scheduled Task State","Idle Time","Power Management","Run As User","Delete Task If Not Rescheduled","Stop Task If Runs X Hours and X Mins","Schedule","Schedule Type","Start Time","Start Date","End Date","Days","Months","Repeat: Every","Repeat: Until: Time","Repeat: Until: Duration","Repeat: Stop If Still Running"
"DTM-P1GEN7","\Microsoft\Windows\Hotpatch\Monitoring","4/29/2026 3:20:57 AM","Ready","Interactive/Background","4/28/2026 3:30:14 PM","0","N/A","%systemroot%\system32\cmd.exe /d /c %systemroot%\system32\hpatchmonTask.cmd","N/A","N/A","Enabled","Disabled","","SYSTEM","Disabled","00:02:00","Scheduling data is not available in this format.","At system start up","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"DTM-P1GEN7","\Microsoft\Windows\Hotpatch\Monitoring","4/29/2026 3:14:47 AM","Ready","Interactive/Background","4/28/2026 3:30:14 PM","0","N/A","%systemroot%\system32\cmd.exe /d /c %systemroot%\system32\hpatchmonTask.cmd","N/A","N/A","Enabled","Disabled","","SYSTEM","Disabled","00:02:00","Scheduling data is not available in this format.","At logon time","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"DTM-P1GEN7","\Microsoft\Windows\Hotpatch\Monitoring","4/29/2026 3:13:26 AM","Ready","Interactive/Background","4/28/2026 3:30:14 PM","0","N/A","%systemroot%\system32\cmd.exe /d /c %systemroot%\system32\hpatchmonTask.cmd","N/A","N/A","Enabled","Disabled","","SYSTEM","Disabled","00:02:00","Scheduling data is not available in this format.","One Time Only, Hourly ","3:00:00 AM","1/1/2000","N/A","N/A","N/A","24 Hour(s), 0 Minute(s)","None","Disabled","Disabled"
"HostName","TaskName","Next Run Time","Status","Logon Mode","Last Run Time","Last Result","Author","Task To Run","Start In","Comment","Scheduled Task State","Idle Time","Power Management","Run As User","Delete Task If Not Rescheduled","Stop Task If Runs X Hours and X Mins","Schedule","Schedule Type","Start Time","Start Date","End Date","Days","Months","Repeat: Every","Repeat: Until: Time","Repeat: Until: Duration","Repeat: Stop If Still Running"
"DTM-P1GEN7","\Microsoft\Windows\input\InputSettingsRestoreDataAvailable","N/A","Ready","Interactive/Background","11/30/1999 12:00:00 AM","267011","N/A","COM handler","N/A","N/A","Enabled","Disabled","","INTERACTIVE","Disabled","Disabled","Scheduling data is not available in this format.","Undefined","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
